##
## Created by M. Vincenzi on Dec 2021
## PDF for SALT2x1, EBV and RV as a function of Mass
## EBV and RV are from BS20 paper
##
VARNAMES: EBV LOGMASS PROB  
PDF: 0.44 14.3 0.0341 
PDF: 0.46 14.3 0.0288 
PDF: 0.48 14.3 0.025 
PDF: 0.5 14.3 0.0213 
PDF: 0.52 14.3 0.0177 
PDF: 0.54 14.3 0.0156 
PDF: 0.56 14.3 0.0136 
PDF: 0.58 14.3 0.0115 
PDF: 0.6 14.3 0.0097 
PDF: 0.62 14.3 0.0083 
PDF: 0.64 14.3 0.0074 
PDF: 0.66 14.3 0.0064 
PDF: 0.68 14.3 0.0053 
PDF: 0.7 14.3 0.0047 
PDF: 0.72 14.3 0.004 
PDF: 0.74 14.3 0.0033 
PDF: 0.76 14.3 0.0029 
PDF: 0.78 14.3 0.0025 
PDF: 0.8 14.3 0.0023 
PDF: 0.0 14.4 1.0 
PDF: 0.02 14.4 0.8568 
PDF: 0.04 14.4 0.7365 
PDF: 0.06 14.4 0.6313 
PDF: 0.08 14.4 0.5374 
PDF: 0.1 14.4 0.4627 
PDF: 0.12 14.4 0.3984 
PDF: 0.14 14.4 0.3417 
PDF: 0.16 14.4 0.2922 
PDF: 0.18 14.4 0.25 
PDF: 0.2 14.4 0.2149 
PDF: 0.22 14.4 0.1851 
PDF: 0.24 14.4 0.1573 
PDF: 0.26 14.4 0.1348 
PDF: 0.28 14.4 0.1152 
PDF: 0.3 14.4 0.0998 
PDF: 0.32 14.4 0.0854 
PDF: 0.34 14.4 0.0736 
PDF: 0.36 14.4 0.063 
PDF: 0.38 14.4 0.0541 
PDF: 0.4 14.4 0.0455 
PDF: 0.42 14.4 0.04 
PDF: 0.44 14.4 0.0341 
PDF: 0.46 14.4 0.0288 
PDF: 0.48 14.4 0.025 
PDF: 0.5 14.4 0.0213 
PDF: 0.52 14.4 0.0177 
PDF: 0.54 14.4 0.0156 
PDF: 0.56 14.4 0.0136 
PDF: 0.58 14.4 0.0115 
PDF: 0.6 14.4 0.0097 
PDF: 0.62 14.4 0.0083 
PDF: 0.64 14.4 0.0074 
PDF: 0.66 14.4 0.0064 
PDF: 0.68 14.4 0.0053 
PDF: 0.7 14.4 0.0047 
PDF: 0.72 14.4 0.004 
PDF: 0.74 14.4 0.0033 
PDF: 0.76 14.4 0.0029 
PDF: 0.78 14.4 0.0025 
PDF: 0.8 14.4 0.0023 
PDF: 0.0 14.5 1.0 
PDF: 0.02 14.5 0.8568 
PDF: 0.04 14.5 0.7365 
PDF: 0.06 14.5 0.6313 
PDF: 0.08 14.5 0.5374 
PDF: 0.1 14.5 0.4627 
PDF: 0.12 14.5 0.3984 
PDF: 0.14 14.5 0.3417 
PDF: 0.16 14.5 0.2922 
PDF: 0.18 14.5 0.25 
PDF: 0.2 14.5 0.2149 
PDF: 0.22 14.5 0.1851 
PDF: 0.24 14.5 0.1573 
PDF: 0.26 14.5 0.1348 
PDF: 0.28 14.5 0.1152 
PDF: 0.3 14.5 0.0998 
PDF: 0.32 14.5 0.0854 
PDF: 0.34 14.5 0.0736 
PDF: 0.36 14.5 0.063 
PDF: 0.38 14.5 0.0541 
PDF: 0.4 14.5 0.0455 
PDF: 0.42 14.5 0.04 
PDF: 0.44 14.5 0.0341 
PDF: 0.46 14.5 0.0288 
PDF: 0.48 14.5 0.025 
PDF: 0.5 14.5 0.0213 
PDF: 0.52 14.5 0.0177 
PDF: 0.54 14.5 0.0156 
PDF: 0.56 14.5 0.0136 
PDF: 0.58 14.5 0.0115 
PDF: 0.6 14.5 0.0097 
PDF: 0.62 14.5 0.0083 
PDF: 0.64 14.5 0.0074 
PDF: 0.66 14.5 0.0064 
PDF: 0.68 14.5 0.0053 
PDF: 0.7 14.5 0.0047 
PDF: 0.72 14.5 0.004 
PDF: 0.74 14.5 0.0033 
PDF: 0.76 14.5 0.0029 
PDF: 0.78 14.5 0.0025 
PDF: 0.8 14.5 0.0023 
PDF: 0.0 14.6 1.0 
PDF: 0.02 14.6 0.8568 
PDF: 0.04 14.6 0.7365 
PDF: 0.06 14.6 0.6313 
PDF: 0.08 14.6 0.5374 
PDF: 0.1 14.6 0.4627 
PDF: 0.12 14.6 0.3984 
PDF: 0.14 14.6 0.3417 
PDF: 0.16 14.6 0.2922 
PDF: 0.18 14.6 0.25 
PDF: 0.2 14.6 0.2149 
PDF: 0.22 14.6 0.1851 
PDF: 0.24 14.6 0.1573 
PDF: 0.26 14.6 0.1348 
PDF: 0.28 14.6 0.1152 
PDF: 0.3 14.6 0.0998 
PDF: 0.32 14.6 0.0854 
PDF: 0.34 14.6 0.0736 
PDF: 0.36 14.6 0.063 
PDF: 0.38 14.6 0.0541 
PDF: 0.4 14.6 0.0455 
PDF: 0.42 14.6 0.04 
PDF: 0.44 14.6 0.0341 
PDF: 0.46 14.6 0.0288 
PDF: 0.48 14.6 0.025 
PDF: 0.5 14.6 0.0213 
PDF: 0.52 14.6 0.0177 
PDF: 0.54 14.6 0.0156 
PDF: 0.56 14.6 0.0136 
PDF: 0.58 14.6 0.0115 
PDF: 0.6 14.6 0.0097 
PDF: 0.62 14.6 0.0083 
PDF: 0.64 14.6 0.0074 
PDF: 0.66 14.6 0.0064 
PDF: 0.68 14.6 0.0053 
PDF: 0.7 14.6 0.0047 
PDF: 0.72 14.6 0.004 
PDF: 0.74 14.6 0.0033 
PDF: 0.76 14.6 0.0029 
PDF: 0.78 14.6 0.0025 
PDF: 0.8 14.6 0.0023 
PDF: 0.0 14.7 1.0 
PDF: 0.02 14.7 0.8568 
PDF: 0.04 14.7 0.7365 
PDF: 0.06 14.7 0.6313 
PDF: 0.08 14.7 0.5374 
PDF: 0.1 14.7 0.4627 
PDF: 0.12 14.7 0.3984 
PDF: 0.14 14.7 0.3417 
PDF: 0.16 14.7 0.2922 
PDF: 0.18 14.7 0.25 
PDF: 0.2 14.7 0.2149 
PDF: 0.22 14.7 0.1851 
PDF: 0.24 14.7 0.1573 
PDF: 0.26 14.7 0.1348 
PDF: 0.28 14.7 0.1152 
PDF: 0.3 14.7 0.0998 
PDF: 0.32 14.7 0.0854 
PDF: 0.34 14.7 0.0736 
PDF: 0.36 14.7 0.063 
PDF: 0.38 14.7 0.0541 
PDF: 0.4 14.7 0.0455 
PDF: 0.42 14.7 0.04 
PDF: 0.44 14.7 0.0341 
PDF: 0.46 14.7 0.0288 
PDF: 0.48 14.7 0.025 
PDF: 0.5 14.7 0.0213 
PDF: 0.52 14.7 0.0177 
PDF: 0.54 14.7 0.0156 
PDF: 0.56 14.7 0.0136 
PDF: 0.58 14.7 0.0115 
PDF: 0.6 14.7 0.0097 
PDF: 0.62 14.7 0.0083 
PDF: 0.64 14.7 0.0074 
PDF: 0.66 14.7 0.0064 
PDF: 0.68 14.7 0.0053 
PDF: 0.7 14.7 0.0047 
PDF: 0.72 14.7 0.004 
PDF: 0.74 14.7 0.0033 
PDF: 0.76 14.7 0.0029 
PDF: 0.78 14.7 0.0025 
PDF: 0.8 14.7 0.0023 
PDF: 0.0 14.8 1.0 
PDF: 0.02 14.8 0.8568 
PDF: 0.04 14.8 0.7365 
PDF: 0.06 14.8 0.6313 
PDF: 0.08 14.8 0.5374 
PDF: 0.1 14.8 0.4627 
PDF: 0.12 14.8 0.3984 
PDF: 0.14 14.8 0.3417 
PDF: 0.16 14.8 0.2922 
PDF: 0.18 14.8 0.25 
PDF: 0.2 14.8 0.2149 
PDF: 0.22 14.8 0.1851 
PDF: 0.24 14.8 0.1573 
PDF: 0.26 14.8 0.1348 
PDF: 0.28 14.8 0.1152 
PDF: 0.3 14.8 0.0998 
PDF: 0.32 14.8 0.0854 
PDF: 0.34 14.8 0.0736 
PDF: 0.36 14.8 0.063 
PDF: 0.38 14.8 0.0541 
PDF: 0.4 14.8 0.0455 
PDF: 0.42 14.8 0.04 
PDF: 0.44 14.8 0.0341 
PDF: 0.46 14.8 0.0288 
PDF: 0.48 14.8 0.025 
PDF: 0.5 14.8 0.0213 
PDF: 0.52 14.8 0.0177 
PDF: 0.54 14.8 0.0156 
PDF: 0.56 14.8 0.0136 
PDF: 0.58 14.8 0.0115 
PDF: 0.6 14.8 0.0097 
PDF: 0.62 14.8 0.0083 
PDF: 0.64 14.8 0.0074 
PDF: 0.66 14.8 0.0064 
PDF: 0.68 14.8 0.0053 
PDF: 0.7 14.8 0.0047 
PDF: 0.72 14.8 0.004 
PDF: 0.74 14.8 0.0033 
PDF: 0.76 14.8 0.0029 
PDF: 0.78 14.8 0.0025 
PDF: 0.8 14.8 0.0023 
PDF: 0.0 14.9 1.0 
PDF: 0.02 14.9 0.8568 
PDF: 0.04 14.9 0.7365 
PDF: 0.06 14.9 0.6313 
PDF: 0.08 14.9 0.5374 
PDF: 0.1 14.9 0.4627 
PDF: 0.12 14.9 0.3984 
PDF: 0.14 14.9 0.3417 
PDF: 0.16 14.9 0.2922 
PDF: 0.18 14.9 0.25 
PDF: 0.2 14.9 0.2149 
PDF: 0.22 14.9 0.1851 
PDF: 0.24 14.9 0.1573 
PDF: 0.26 14.9 0.1348 
PDF: 0.28 14.9 0.1152 
PDF: 0.3 14.9 0.0998 
PDF: 0.32 14.9 0.0854 
PDF: 0.34 14.9 0.0736 
PDF: 0.36 14.9 0.063 
PDF: 0.38 14.9 0.0541 
PDF: 0.4 14.9 0.0455 
PDF: 0.42 14.9 0.04 
PDF: 0.44 14.9 0.0341 
PDF: 0.46 14.9 0.0288 
PDF: 0.48 14.9 0.025 
PDF: 0.5 14.9 0.0213 
PDF: 0.52 14.9 0.0177 
PDF: 0.54 14.9 0.0156 
PDF: 0.56 14.9 0.0136 
PDF: 0.58 14.9 0.0115 
PDF: 0.6 14.9 0.0097 
PDF: 0.62 14.9 0.0083 
PDF: 0.64 14.9 0.0074 
PDF: 0.66 14.9 0.0064 
PDF: 0.68 14.9 0.0053 
PDF: 0.7 14.9 0.0047 
PDF: 0.72 14.9 0.004 
PDF: 0.74 14.9 0.0033 
PDF: 0.76 14.9 0.0029 
PDF: 0.78 14.9 0.0025 
PDF: 0.8 14.9 0.0023 
PDF: 0.0 15.0 1.0 
PDF: 0.02 15.0 0.8568 
PDF: 0.04 15.0 0.7365 
PDF: 0.06 15.0 0.6313 
PDF: 0.08 15.0 0.5374 
PDF: 0.1 15.0 0.4627 
PDF: 0.12 15.0 0.3984 
PDF: 0.14 15.0 0.3417 
PDF: 0.16 15.0 0.2922 
PDF: 0.18 15.0 0.25 
PDF: 0.2 15.0 0.2149 
PDF: 0.22 15.0 0.1851 
PDF: 0.24 15.0 0.1573 
PDF: 0.26 15.0 0.1348 
PDF: 0.28 15.0 0.1152 
PDF: 0.3 15.0 0.0998 
PDF: 0.32 15.0 0.0854 
PDF: 0.34 15.0 0.0736 
PDF: 0.36 15.0 0.063 
PDF: 0.38 15.0 0.0541 
PDF: 0.4 15.0 0.0455 
PDF: 0.42 15.0 0.04 
PDF: 0.44 15.0 0.0341 
PDF: 0.46 15.0 0.0288 
PDF: 0.48 15.0 0.025 
PDF: 0.5 15.0 0.0213 
PDF: 0.52 15.0 0.0177 
PDF: 0.54 15.0 0.0156 
PDF: 0.56 15.0 0.0136 
PDF: 0.58 15.0 0.0115 
PDF: 0.6 15.0 0.0097 
PDF: 0.62 15.0 0.0083 
PDF: 0.64 15.0 0.0074 
PDF: 0.66 15.0 0.0064 
PDF: 0.68 15.0 0.0053 
PDF: 0.7 15.0 0.0047 
PDF: 0.72 15.0 0.004 
PDF: 0.74 15.0 0.0033 
PDF: 0.76 15.0 0.0029 
PDF: 0.78 15.0 0.0025 
PDF: 0.8 15.0 0.0023 
PDF: 0.0 15.1 1.0 
PDF: 0.02 15.1 0.8568 
PDF: 0.04 15.1 0.7365 
PDF: 0.06 15.1 0.6313 
PDF: 0.08 15.1 0.5374 
PDF: 0.1 15.1 0.4627 
PDF: 0.12 15.1 0.3984 
PDF: 0.14 15.1 0.3417 
PDF: 0.16 15.1 0.2922 
PDF: 0.18 15.1 0.25 
PDF: 0.2 15.1 0.2149 
PDF: 0.22 15.1 0.1851 
PDF: 0.24 15.1 0.1573 
PDF: 0.26 15.1 0.1348 
PDF: 0.28 15.1 0.1152 
PDF: 0.3 15.1 0.0998 
PDF: 0.32 15.1 0.0854 
PDF: 0.34 15.1 0.0736 
PDF: 0.36 15.1 0.063 
PDF: 0.38 15.1 0.0541 
PDF: 0.4 15.1 0.0455 
PDF: 0.42 15.1 0.04 
PDF: 0.44 15.1 0.0341 
PDF: 0.46 15.1 0.0288 
PDF: 0.48 15.1 0.025 
PDF: 0.5 15.1 0.0213 
PDF: 0.52 15.1 0.0177 
PDF: 0.54 15.1 0.0156 
PDF: 0.56 15.1 0.0136 
PDF: 0.58 15.1 0.0115 
PDF: 0.6 15.1 0.0097 
PDF: 0.62 15.1 0.0083 
PDF: 0.64 15.1 0.0074 
PDF: 0.66 15.1 0.0064 
PDF: 0.68 15.1 0.0053 
PDF: 0.7 15.1 0.0047 
PDF: 0.72 15.1 0.004 
PDF: 0.74 15.1 0.0033 
PDF: 0.76 15.1 0.0029 
PDF: 0.78 15.1 0.0025 
PDF: 0.8 15.1 0.0023 
PDF: 0.0 15.2 1.0 
PDF: 0.02 15.2 0.8568 
PDF: 0.04 15.2 0.7365 
PDF: 0.06 15.2 0.6313 
PDF: 0.08 15.2 0.5374 
PDF: 0.1 15.2 0.4627 
PDF: 0.12 15.2 0.3984 
PDF: 0.14 15.2 0.3417 
PDF: 0.16 15.2 0.2922 
PDF: 0.18 15.2 0.25 
PDF: 0.2 15.2 0.2149 
PDF: 0.22 15.2 0.1851 
PDF: 0.24 15.2 0.1573 
PDF: 0.26 15.2 0.1348 
PDF: 0.28 15.2 0.1152 
PDF: 0.3 15.2 0.0998 
PDF: 0.32 15.2 0.0854 
PDF: 0.34 15.2 0.0736 
PDF: 0.36 15.2 0.063 
PDF: 0.38 15.2 0.0541 
PDF: 0.4 15.2 0.0455 
PDF: 0.42 15.2 0.04 
PDF: 0.44 15.2 0.0341 
PDF: 0.46 15.2 0.0288 
PDF: 0.48 15.2 0.025 
PDF: 0.5 15.2 0.0213 
PDF: 0.52 15.2 0.0177 
PDF: 0.54 15.2 0.0156 
PDF: 0.56 15.2 0.0136 
PDF: 0.58 15.2 0.0115 
PDF: 0.6 15.2 0.0097 
PDF: 0.62 15.2 0.0083 
PDF: 0.64 15.2 0.0074 
PDF: 0.66 15.2 0.0064 
PDF: 0.68 15.2 0.0053 
PDF: 0.7 15.2 0.0047 
PDF: 0.72 15.2 0.004 
PDF: 0.74 15.2 0.0033 
PDF: 0.76 15.2 0.0029 
PDF: 0.78 15.2 0.0025 
PDF: 0.8 15.2 0.0023 
PDF: 0.0 15.3 1.0 
PDF: 0.02 15.3 0.8568 
PDF: 0.04 15.3 0.7365 
PDF: 0.06 15.3 0.6313 
PDF: 0.08 15.3 0.5374 
PDF: 0.1 15.3 0.4627 
PDF: 0.12 15.3 0.3984 
PDF: 0.14 15.3 0.3417 
PDF: 0.16 15.3 0.2922 
PDF: 0.18 15.3 0.25 
PDF: 0.2 15.3 0.2149 
PDF: 0.22 15.3 0.1851 
PDF: 0.24 15.3 0.1573 
PDF: 0.26 15.3 0.1348 
PDF: 0.28 15.3 0.1152 
PDF: 0.3 15.3 0.0998 
PDF: 0.32 15.3 0.0854 
PDF: 0.34 15.3 0.0736 
PDF: 0.36 15.3 0.063 
PDF: 0.38 15.3 0.0541 
PDF: 0.4 15.3 0.0455 
PDF: 0.42 15.3 0.04 
PDF: 0.44 15.3 0.0341 
PDF: 0.46 15.3 0.0288 
PDF: 0.48 15.3 0.025 
PDF: 0.5 15.3 0.0213 
PDF: 0.52 15.3 0.0177 
PDF: 0.54 15.3 0.0156 
PDF: 0.56 15.3 0.0136 
PDF: 0.58 15.3 0.0115 
PDF: 0.6 15.3 0.0097 
PDF: 0.62 15.3 0.0083 
PDF: 0.64 15.3 0.0074 
PDF: 0.66 15.3 0.0064 
PDF: 0.68 15.3 0.0053 
PDF: 0.7 15.3 0.0047 
PDF: 0.72 15.3 0.004 
PDF: 0.74 15.3 0.0033 
PDF: 0.76 15.3 0.0029 
PDF: 0.78 15.3 0.0025 
PDF: 0.8 15.3 0.0023 
PDF: 0.0 15.4 1.0 
PDF: 0.02 15.4 0.8568 
PDF: 0.04 15.4 0.7365 
PDF: 0.06 15.4 0.6313 
PDF: 0.08 15.4 0.5374 
PDF: 0.1 15.4 0.4627 
PDF: 0.12 15.4 0.3984 
PDF: 0.14 15.4 0.3417 
PDF: 0.16 15.4 0.2922 
PDF: 0.18 15.4 0.25 
PDF: 0.2 15.4 0.2149 
PDF: 0.22 15.4 0.1851 
PDF: 0.24 15.4 0.1573 
PDF: 0.26 15.4 0.1348 
PDF: 0.28 15.4 0.1152 
PDF: 0.3 15.4 0.0998 
PDF: 0.32 15.4 0.0854 
PDF: 0.34 15.4 0.0736 
PDF: 0.36 15.4 0.063 
PDF: 0.38 15.4 0.0541 
PDF: 0.4 15.4 0.0455 
PDF: 0.42 15.4 0.04 
PDF: 0.44 15.4 0.0341 
PDF: 0.46 15.4 0.0288 
PDF: 0.48 15.4 0.025 
PDF: 0.5 15.4 0.0213 
PDF: 0.52 15.4 0.0177 
PDF: 0.54 15.4 0.0156 
PDF: 0.56 15.4 0.0136 
PDF: 0.58 15.4 0.0115 
PDF: 0.6 15.4 0.0097 
PDF: 0.62 15.4 0.0083 
PDF: 0.64 15.4 0.0074 
PDF: 0.66 15.4 0.0064 
PDF: 0.68 15.4 0.0053 
PDF: 0.7 15.4 0.0047 
PDF: 0.72 15.4 0.004 
PDF: 0.74 15.4 0.0033 
PDF: 0.76 15.4 0.0029 
PDF: 0.78 15.4 0.0025 
PDF: 0.8 15.4 0.0023 
PDF: 0.0 15.5 1.0 
PDF: 0.02 15.5 0.8568 
PDF: 0.04 15.5 0.7365 
PDF: 0.06 15.5 0.6313 
PDF: 0.08 15.5 0.5374 
PDF: 0.1 15.5 0.4627 
PDF: 0.12 15.5 0.3984 
PDF: 0.14 15.5 0.3417 
PDF: 0.16 15.5 0.2922 
PDF: 0.18 15.5 0.25 
PDF: 0.2 15.5 0.2149 
PDF: 0.22 15.5 0.1851 
PDF: 0.24 15.5 0.1573 
PDF: 0.26 15.5 0.1348 
PDF: 0.28 15.5 0.1152 
PDF: 0.3 15.5 0.0998 
PDF: 0.32 15.5 0.0854 
PDF: 0.34 15.5 0.0736 
PDF: 0.36 15.5 0.063 
PDF: 0.38 15.5 0.0541 
PDF: 0.4 15.5 0.0455 
PDF: 0.42 15.5 0.04 
PDF: 0.44 15.5 0.0341 
PDF: 0.46 15.5 0.0288 
PDF: 0.48 15.5 0.025 
PDF: 0.5 15.5 0.0213 
PDF: 0.52 15.5 0.0177 
PDF: 0.54 15.5 0.0156 
PDF: 0.56 15.5 0.0136 
PDF: 0.58 15.5 0.0115 
PDF: 0.6 15.5 0.0097 
PDF: 0.62 15.5 0.0083 
PDF: 0.64 15.5 0.0074 
PDF: 0.66 15.5 0.0064 
PDF: 0.68 15.5 0.0053 
PDF: 0.7 15.5 0.0047 
PDF: 0.72 15.5 0.004 
PDF: 0.74 15.5 0.0033 
PDF: 0.76 15.5 0.0029 
PDF: 0.78 15.5 0.0025 
PDF: 0.8 15.5 0.0023 
PDF: 0.0 15.6 1.0 
PDF: 0.02 15.6 0.8568 
PDF: 0.04 15.6 0.7365 
PDF: 0.06 15.6 0.6313 
PDF: 0.08 15.6 0.5374 
PDF: 0.1 15.6 0.4627 
PDF: 0.12 15.6 0.3984 
PDF: 0.14 15.6 0.3417 
PDF: 0.16 15.6 0.2922 
PDF: 0.18 15.6 0.25 
PDF: 0.2 15.6 0.2149 
PDF: 0.22 15.6 0.1851 
PDF: 0.24 15.6 0.1573 
PDF: 0.26 15.6 0.1348 
PDF: 0.28 15.6 0.1152 
PDF: 0.3 15.6 0.0998 
PDF: 0.32 15.6 0.0854 
PDF: 0.34 15.6 0.0736 
PDF: 0.36 15.6 0.063 
PDF: 0.38 15.6 0.0541 
PDF: 0.4 15.6 0.0455 
PDF: 0.42 15.6 0.04 
PDF: 0.44 15.6 0.0341 
PDF: 0.46 15.6 0.0288 
PDF: 0.48 15.6 0.025 
PDF: 0.5 15.6 0.0213 
PDF: 0.52 15.6 0.0177 
PDF: 0.54 15.6 0.0156 
PDF: 0.56 15.6 0.0136 
PDF: 0.58 15.6 0.0115 
PDF: 0.6 15.6 0.0097 
PDF: 0.62 15.6 0.0083 
PDF: 0.64 15.6 0.0074 
PDF: 0.66 15.6 0.0064 
PDF: 0.68 15.6 0.0053 
PDF: 0.7 15.6 0.0047 
PDF: 0.72 15.6 0.004 
PDF: 0.74 15.6 0.0033 
PDF: 0.76 15.6 0.0029 
PDF: 0.78 15.6 0.0025 
PDF: 0.8 15.6 0.0023 
PDF: 0.0 15.7 1.0 
PDF: 0.02 15.7 0.8568 
PDF: 0.04 15.7 0.7365 
PDF: 0.06 15.7 0.6313 
PDF: 0.08 15.7 0.5374 
PDF: 0.1 15.7 0.4627 
PDF: 0.12 15.7 0.3984 
PDF: 0.14 15.7 0.3417 
PDF: 0.16 15.7 0.2922 
PDF: 0.18 15.7 0.25 
PDF: 0.2 15.7 0.2149 
PDF: 0.22 15.7 0.1851 
PDF: 0.24 15.7 0.1573 
PDF: 0.26 15.7 0.1348 
PDF: 0.28 15.7 0.1152 
PDF: 0.3 15.7 0.0998 
PDF: 0.32 15.7 0.0854 
PDF: 0.34 15.7 0.0736 
PDF: 0.36 15.7 0.063 
PDF: 0.38 15.7 0.0541 
PDF: 0.4 15.7 0.0455 
PDF: 0.42 15.7 0.04 
PDF: 0.44 15.7 0.0341 
PDF: 0.46 15.7 0.0288 
PDF: 0.48 15.7 0.025 
PDF: 0.5 15.7 0.0213 
PDF: 0.52 15.7 0.0177 
PDF: 0.54 15.7 0.0156 
PDF: 0.56 15.7 0.0136 
PDF: 0.58 15.7 0.0115 
PDF: 0.6 15.7 0.0097 
PDF: 0.62 15.7 0.0083 
PDF: 0.64 15.7 0.0074 
PDF: 0.66 15.7 0.0064 
PDF: 0.68 15.7 0.0053 
PDF: 0.7 15.7 0.0047 
PDF: 0.72 15.7 0.004 
PDF: 0.74 15.7 0.0033 
PDF: 0.76 15.7 0.0029 
PDF: 0.78 15.7 0.0025 
PDF: 0.8 15.7 0.0023 
PDF: 0.0 15.8 1.0 
PDF: 0.02 15.8 0.8568 
PDF: 0.04 15.8 0.7365 
PDF: 0.06 15.8 0.6313 
PDF: 0.08 15.8 0.5374 
PDF: 0.1 15.8 0.4627 
PDF: 0.12 15.8 0.3984 
PDF: 0.14 15.8 0.3417 
PDF: 0.16 15.8 0.2922 
PDF: 0.18 15.8 0.25 
PDF: 0.2 15.8 0.2149 
PDF: 0.22 15.8 0.1851 
PDF: 0.24 15.8 0.1573 
PDF: 0.26 15.8 0.1348 
PDF: 0.28 15.8 0.1152 
PDF: 0.3 15.8 0.0998 
PDF: 0.32 15.8 0.0854 
PDF: 0.34 15.8 0.0736 
PDF: 0.36 15.8 0.063 
PDF: 0.38 15.8 0.0541 
PDF: 0.4 15.8 0.0455 
PDF: 0.42 15.8 0.04 
PDF: 0.44 15.8 0.0341 
PDF: 0.46 15.8 0.0288 
PDF: 0.48 15.8 0.025 
PDF: 0.5 15.8 0.0213 
PDF: 0.52 15.8 0.0177 
PDF: 0.54 15.8 0.0156 
PDF: 0.56 15.8 0.0136 
PDF: 0.58 15.8 0.0115 
PDF: 0.6 15.8 0.0097 
PDF: 0.62 15.8 0.0083 
PDF: 0.64 15.8 0.0074 
PDF: 0.66 15.8 0.0064 
PDF: 0.68 15.8 0.0053 
PDF: 0.7 15.8 0.0047 
PDF: 0.72 15.8 0.004 
PDF: 0.74 15.8 0.0033 
PDF: 0.76 15.8 0.0029 
PDF: 0.78 15.8 0.0025 
PDF: 0.8 15.8 0.0023 
PDF: 0.0 15.9 1.0 
PDF: 0.02 15.9 0.8568 
PDF: 0.04 15.9 0.7365 
PDF: 0.06 15.9 0.6313 
PDF: 0.08 15.9 0.5374 
PDF: 0.1 15.9 0.4627 
PDF: 0.12 15.9 0.3984 
PDF: 0.14 15.9 0.3417 
PDF: 0.16 15.9 0.2922 
PDF: 0.18 15.9 0.25 
PDF: 0.2 15.9 0.2149 
PDF: 0.22 15.9 0.1851 
PDF: 0.24 15.9 0.1573 
PDF: 0.26 15.9 0.1348 
PDF: 0.28 15.9 0.1152 
PDF: 0.3 15.9 0.0998 
PDF: 0.32 15.9 0.0854 
PDF: 0.34 15.9 0.0736 
PDF: 0.36 15.9 0.063 
PDF: 0.38 15.9 0.0541 
PDF: 0.4 15.9 0.0455 
PDF: 0.42 15.9 0.04 
PDF: 0.44 15.9 0.0341 
PDF: 0.46 15.9 0.0288 
PDF: 0.48 15.9 0.025 
PDF: 0.5 15.9 0.0213 
PDF: 0.52 15.9 0.0177 
PDF: 0.54 15.9 0.0156 
PDF: 0.56 15.9 0.0136 
PDF: 0.58 15.9 0.0115 
PDF: 0.6 15.9 0.0097 
PDF: 0.62 15.9 0.0083 
PDF: 0.64 15.9 0.0074 
PDF: 0.66 15.9 0.0064 
PDF: 0.68 15.9 0.0053 
PDF: 0.7 15.9 0.0047 
PDF: 0.72 15.9 0.004 
PDF: 0.74 15.9 0.0033 
PDF: 0.76 15.9 0.0029 
PDF: 0.78 15.9 0.0025 
PDF: 0.8 15.9 0.0023 
PDF: 0.0 16.0 1.0 
PDF: 0.02 16.0 0.8568 
PDF: 0.04 16.0 0.7365 
PDF: 0.06 16.0 0.6313 
PDF: 0.08 16.0 0.5374 
PDF: 0.1 16.0 0.4627 
PDF: 0.12 16.0 0.3984 
PDF: 0.14 16.0 0.3417 
PDF: 0.16 16.0 0.2922 
PDF: 0.18 16.0 0.25 
PDF: 0.2 16.0 0.2149 
PDF: 0.22 16.0 0.1851 
PDF: 0.24 16.0 0.1573 
PDF: 0.26 16.0 0.1348 
PDF: 0.28 16.0 0.1152 
PDF: 0.3 16.0 0.0998 
PDF: 0.32 16.0 0.0854 
PDF: 0.34 16.0 0.0736 
PDF: 0.36 16.0 0.063 
PDF: 0.38 16.0 0.0541 
PDF: 0.4 16.0 0.0455 
PDF: 0.42 16.0 0.04 
PDF: 0.44 16.0 0.0341 
PDF: 0.46 16.0 0.0288 
PDF: 0.48 16.0 0.025 
PDF: 0.5 16.0 0.0213 
PDF: 0.52 16.0 0.0177 
PDF: 0.54 16.0 0.0156 
PDF: 0.56 16.0 0.0136 
PDF: 0.58 16.0 0.0115 
PDF: 0.6 16.0 0.0097 
PDF: 0.62 16.0 0.0083 
PDF: 0.64 16.0 0.0074 
PDF: 0.66 16.0 0.0064 
PDF: 0.68 16.0 0.0053 
PDF: 0.7 16.0 0.0047 
PDF: 0.72 16.0 0.004 
PDF: 0.74 16.0 0.0033 
PDF: 0.76 16.0 0.0029 
PDF: 0.78 16.0 0.0025 
PDF: 0.8 16.0 0.0023 
PDF: 0.0 16.1 1.0 
PDF: 0.02 16.1 0.8568 
PDF: 0.04 16.1 0.7365 
PDF: 0.06 16.1 0.6313 
PDF: 0.08 16.1 0.5374 
PDF: 0.1 16.1 0.4627 
PDF: 0.12 16.1 0.3984 
PDF: 0.14 16.1 0.3417 
PDF: 0.16 16.1 0.2922 
PDF: 0.18 16.1 0.25 
PDF: 0.2 16.1 0.2149 
PDF: 0.22 16.1 0.1851 
PDF: 0.24 16.1 0.1573 
PDF: 0.26 16.1 0.1348 
PDF: 0.28 16.1 0.1152 
PDF: 0.3 16.1 0.0998 
PDF: 0.32 16.1 0.0854 
PDF: 0.34 16.1 0.0736 
PDF: 0.36 16.1 0.063 
PDF: 0.38 16.1 0.0541 
PDF: 0.4 16.1 0.0455 
